Unnamed: 0,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
2473,1564618,INDEPENDENT BK GRP INC,2016-02-25,8.0,1.0,81.0,9.0,9.0,3.0,0.0,0.0,0.0,2.0,6.0,5.0,1.0,0.0,21491.0,5852.8009999999995,53.54,0.009147757,62.4,6.287000000000001,-38.64262821,Retail Trade
2474,1506401,INFRAREIT INC,2016-03-03,3.0,0.0,33.0,27.0,8.0,3.0,0.0,0.0,1.0,6.0,7.0,3.0,0.0,0.0,27511.0,1876.7,49.95399999999999,0.026618,17.91,43.67100000000001,247.1300949,"Finance, Insurance, and Real Estate"
2475,1466258,TRANE TECHNOLOGIES PLC,2016-02-12,3.0,0.0,33.0,10.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,8901.0,17397.4,1476.2,0.084851759,75.04,351.0,441.4312367,Manufacturing
2476,1364099,INNOPHOS HOLDINGS INC,2016-02-26,7.0,0.0,53.0,9.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,12140.0,643.011,47.971000000000004,0.0746037,52.26,37.244,26.72024493,Manufacturing
2477,1294133,INOGEN INC,2016-03-14,15.0,0.0,36.0,61.0,16.0,3.0,0.0,0.0,0.0,11.0,5.0,10.0,0.0,0.0,36936.0,214.049,20.519000000000002,0.095861228,67.17,0.0,-40.31561709,Manufacturing
2478,1580905,INSTALLED BLDG PRODUCTS INC,2016-03-09,12.0,1.0,24.0,16.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,14981.0,462.095,38.436,0.083177702,41.3,0.0,-39.87893462,Construction
2479,1381197,INTERACTIVE BROKERS GROUP,2016-02-29,4.0,0.0,37.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,7291.0,54673.0,84.0,0.001536407,36.51,26.0,90.63270337,"Finance, Insurance, and Real Estate"
2480,1054102,INTERPACE BIOSCIENCES INC,2016-03-30,14.0,0.0,57.0,14.0,10.0,4.0,0.0,0.0,0.0,13.0,13.0,12.0,0.0,0.0,27528.0,41.778,-8.332,-0.19943510899999997,4.4,0.0,-89.43181818,Services
2481,1434620,ILG INC,2016-02-26,2.0,0.0,27.0,14.0,14.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,2.0,22711.0,3304.0,265.0,0.080205811,18.17,54.0,283.1040176,"Finance, Insurance, and Real Estate"
2482,1421461,INTREPID POTASH INC,2016-02-29,14.0,0.0,24.0,9.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,2.0,15387.0,540.901,-66.633,-0.12318890099999999,2.08,0.0,41.82692308,Mining
2483,914208,INVESCO LTD,2016-02-19,5.0,0.0,52.0,18.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,15117.0,25734.3,854.2,0.033193054,30.34,460.4,1527.818062,"Finance, Insurance, and Real Estate"
2484,1602658,INVESTAR HOLDING CORP,2016-03-11,5.0,3.0,55.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,6.0,4.0,3.0,0.0,10757.0,1158.96,7.88,0.0067991990000000006,18.65,0.303,-4.00536193,Retail Trade
2485,1501134,INVITAE CORP,2016-03-10,12.0,0.0,28.0,11.0,8.0,0.0,0.0,2.0,0.0,7.0,5.0,9.0,0.0,0.0,17763.0,130.651,-100.256,-0.7673573109999999,7.94,0.0,3.400503778,Services
2486,1418819,IRIDIUM COMMUNICATIONS INC,2016-02-25,2.0,0.0,23.0,2.0,9.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,13120.0,3499.625,111.03200000000001,0.031726828,9.6,15.436,148.3958333,"Transportation, Communications, Electric, Gas, Sanitation"
2487,1084048,J2 GLOBAL INC,2016-02-29,5.0,0.0,20.0,11.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,14399.0,2062.328,152.439,0.073915982,81.8,65.835,81.11858191,Services
2488,1158463,JETBLUE AIRWAYS CORP,2016-02-17,0.0,1.0,14.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,5966.0,9487.0,759.0,0.080004216,22.42,0.0,1.025869759,"Transportation, Communications, Electric, Gas, Sanitation"
2489,1037976,JONES LANG LASALLE INC,2016-02-25,11.0,1.0,210.0,63.0,15.0,2.0,0.0,2.0,0.0,6.0,15.0,17.0,5.0,0.0,37404.0,7629.4,318.2,0.041707081,101.04,29.4,87.31195566,"Finance, Insurance, and Real Estate"
2490,1523404,JP ENERGY PARTNERS LP,2016-02-29,3.0,0.0,58.0,3.0,11.0,5.0,0.0,1.0,0.0,8.0,8.0,8.0,0.0,0.0,21237.0,674.43,-34.523,-0.051188410999999996,10.12,48.06100000000001,423.527668,"Transportation, Communications, Electric, Gas, Sanitation"
2491,821995,JUNIPER PHARMACEUTICALS INC,2016-03-10,10.0,0.0,37.0,8.0,8.0,3.0,0.0,1.0,1.0,6.0,4.0,3.0,0.0,0.0,18601.0,57.57100000000001,5.9510000000000005,0.103368015,5.6,0.028,84.42857143,Manufacturing
2492,1579252,JASON INDUSTRIES INC,2016-03-08,3.0,0.0,22.0,2.0,14.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,15556.0,584.331,-66.87899999999999,-0.114453965,1.8,3.6,310.0    Manufacturi,ng
2494,1462633,JIVE SOFTWARE INC,2016-02-29,17.0,0.0,24.0,10.0,11.0,6.0,0.0,0.0,0.0,7.0,3.0,9.0,0.0,0.0,18811.0,228.88,-13.964,-0.061010136,4.35,0.0,-6.206896552,Services
2495,1573166,JONES ENERGY INC,2016-03-09,12.0,0.0,40.0,1.0,14.0,1.0,0.0,1.0,0.0,6.0,7.0,5.0,0.0,0.0,16396.0,1886.7,-42.552,-0.022553665,5.0,2.669,30.38,Mining
2496,1499807,K2M GROUP HOLDINGS INC,2016-03-04,14.0,0.0,64.0,49.0,28.0,2.0,0.0,1.0,1.0,9.0,11.0,9.0,0.0,0.0,41147.0,383.525,-41.66,-0.108623949,20.04,0.0,-1.497005988,Manufacturing
2497,811596,KAISER ALUMINUM CORP,2016-02-22,4.0,0.0,32.0,7.0,8.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,12661.0,1443.5,91.7,0.063526152,77.69,32.4,49.3885957,Manufacturing
2498,54480,KANSAS CITY SOUTHERN,2016-01-29,0.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,6223.0,8817.5,478.1,0.054221717999999995,84.85,142.1,155.4743665,"Transportation, Communications, Electric, Gas, Sanitation"
2499,1395942,KAR AUCTION SERVICES INC,2016-02-18,4.0,0.0,33.0,5.0,5.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,0.0,9994.0,6557.6,222.4,0.033914847000000005,42.62,163.6,370.7414359,Services
2500,1357615,KBR INC,2016-02-26,9.0,0.0,61.0,5.0,5.0,1.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,12426.0,4144.0,-61.0,-0.014720077,16.69,46.0,276.9922109,Construction
2501,55067,KELLOGG CO,2016-02-24,5.0,1.0,16.0,1.0,11.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,6814.0,15111.0,694.0,0.045926808,73.71,716.0,969.4207028,Manufacturing
2502,860748,KEMPER CORP/DE,2016-02-12,9.0,2.0,78.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,4.0,12.0,1.0,2.0,13926.0,8210.5,16.8,0.00204616,44.3,49.2,95.14672686,"Finance, Insurance, and Real Estate"
2503,1114220,KERYX BIOPHARMACEUTICALS INC,2016-02-26,7.0,0.0,25.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,12218.0,141.42700000000005,-161.095,-1.139068212,5.86,0.0,-13.8225256,Manufacturing
2504,91576,KEYCORP,2016-02-24,4.0,2.0,79.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,7.0,0.0,8006.0,136453.0,791.0,0.005796868,18.27,335.0,1805.801861,Retail Trade
2505,1025996,KILROY REALTY CORP,2016-02-12,3.0,0.0,33.0,11.0,2.0,3.0,0.0,0.0,0.0,3.0,10.0,2.0,2.0,0.0,14692.0,6706.6330000000025,293.788,0.043805588,73.22,331.523,439.201038,"Finance, Insurance, and Real Estate"
2506,879101,KIMCO REALTY CORP,2016-02-26,2.0,0.0,27.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,7700.0,11230.6,378.85,0.033733727000000005,25.16,529.602,2110.103339,"Finance, Insurance, and Real Estate"
2507,1060009,KINDRED HEALTHCARE INC,2016-02-29,2.0,2.0,32.0,7.0,4.0,2.0,3.0,0.0,0.0,6.0,5.0,5.0,0.0,5.0,16988.0,6112.724,-664.23,-0.10866350300000001,7.85,40.738,570.6751592,Services
2508,56047,KIRBY CORP,2016-02-22,1.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,5252.0,4303.499,141.406,0.032858379,66.5,0.0,-20.87218045,"Transportation, Communications, Electric, Gas, Sanitation"
2509,1404912,KKR & CO INC,2016-02-26,21.0,1.0,199.0,16.0,15.0,3.0,1.0,0.0,1.0,17.0,13.0,8.0,0.0,0.0,49957.0,39002.897000000004,309.307,0.00793036,15.39,307.643,2000.279402,"Finance, Insurance, and Real Estate"
2510,1011570,KNOLL INC,2016-02-29,3.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,5926.0,858.613,82.084,0.095600696,27.93,29.886,74.31435732,Manufacturing
2511,1265572,KONA GRILL INC,2016-03-03,9.0,1.0,18.0,36.0,12.0,2.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,15478.0,108.383,-21.629,-0.199560817,12.55,0.0,26.37450199,Retail Trade
2512,1069258,KRATOS DEFENSE & SECURITY,2016-03-11,7.0,0.0,32.0,22.0,17.0,1.0,5.0,1.0,0.0,3.0,6.0,4.0,0.0,0.0,18922.0,948.6,-60.5,-0.06377819900000001,7.4,0.0,-44.59459459,Services
2513,1007587,KVH INDUSTRIES INC,2016-03-14,7.0,0.0,22.0,19.0,11.0,2.0,0.0,2.0,0.0,5.0,4.0,12.0,0.0,0.0,18488.0,199.757,-7.517,-0.037630721,11.8,0.0,-20.16949153,"Transportation, Communications, Electric, Gas, Sanitation"
2514,1503802,KARYOPHARM THERAPEUTICS INC,2016-03-15,15.0,1.0,41.0,8.0,16.0,4.0,0.0,2.0,1.0,14.0,12.0,18.0,0.0,0.0,24547.0,180.385,-109.57700000000001,-0.607461818,9.4,0.0,40.95744681,Manufacturing
2515,1408100,KENNEDY-WILSON HOLDINGS INC,2016-02-29,5.0,0.0,30.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,9821.0,7659.1,5.6,0.0007311560000000001,20.5,66.7,342.8292683,"Finance, Insurance, and Real Estate"
2516,1510580,KITE PHARMA INC,2016-02-29,16.0,1.0,70.0,37.0,23.0,0.0,0.0,2.0,1.0,11.0,10.0,19.0,0.0,0.0,43780.0,524.304,-267.07,-0.509380054,44.84,0.0,37.42194469,Manufacturing
2517,1315257,KOPPERS HOLDINGS INC,2016-02-29,2.0,0.0,22.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,10070.0,1087.5,29.3,0.026942529,40.3,0.0,-54.7146402,Manufacturing
2518,1637459,KRAFT HEINZ CO,2016-03-03,3.0,0.0,17.0,1.0,12.0,2.0,5.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,7473.0,120480.0,3632.0,0.030146082,87.32,3042.0,3467.063674,Manufacturing
2519,1422143,KURA ONCOLOGY INC,2016-03-17,11.0,0.0,34.0,10.0,19.0,4.0,0.0,6.0,0.0,3.0,6.0,9.0,0.0,0.0,23272.0,69.821,-27.56,-0.39472365,5.9,0.0,42.37288136,Manufacturing
2520,701985,L BRANDS INC,2016-03-18,2.0,0.0,39.0,5.0,6.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,6256.0,8170.0,1158.0,0.141738066,60.21,1268.0,2165.653546,Retail Trade
2521,920148,LABORATORY CP OF AMER HLDGS,2016-02-29,4.0,0.0,30.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,10050.0,14247.0,732.1,0.051386257000000005,128.38,0.0,-3.692163888,Services
2522,1341318,LAKE SHORE BANCORP INC,2016-03-25,0.0,2.0,28.0,2.0,5.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,7114.0,489.17400000000004,3.515,0.0071855819999999985,16.2673,0.888,-12.16735414,Retail Trade
2523,721994,LAKELAND FINANCIAL CORP,2016-03-03,4.0,2.0,32.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,5.0,3.0,3.0,0.0,6531.0,4290.025,52.083999999999996,0.012140722,47.36,18.213,36.89400338,Retail Trade
2524,1141688,LANDMARK BANCORP INC/KS,2016-03-14,7.0,2.0,58.0,7.0,4.0,2.0,0.0,1.0,0.0,2.0,5.0,3.0,3.0,0.0,7510.0,911.382,8.961,0.009832321,28.03,2.912,4.109882269,Retail Trade
2525,1300514,LAS VEGAS SANDS CORP,2016-02-26,4.0,0.0,28.0,9.0,4.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,1.0,0.0,19166.0,20469.0,1670.0,0.08158679,53.41,2288.0,4265.923984,Services
2526,703604,LAWSON PRODUCTS,2016-02-18,5.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2189.0,135.30700000000002,-1.629,-0.012039288,23.8,0.0,-1.890756303,Wholesale Trade
2527,842162,LEAR CORP,2016-02-09,3.0,0.0,24.0,18.0,2.0,3.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,12798.0,9900.6,975.1,0.09848898,132.37,89.1,60.10425323,Manufacturing
2528,1158895,LEMAITRE VASCULAR INC,2016-03-10,5.0,0.0,44.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,14999.0,101.92399999999999,10.59,0.103900946,25.34,3.323,-18.8121547,Manufacturing
2529,1069202,LENNOX INTERNATIONAL INC,2016-02-16,7.0,0.0,20.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3411.0,1760.3,277.8,0.157814009,153.17,71.5,28.22354247,Manufacturing
2530,794323,LEVEL 3 COMMUNICATIONS INC,2016-02-26,6.0,0.0,27.0,26.0,21.0,4.0,0.0,0.0,0.0,6.0,11.0,24.0,0.0,0.0,28127.0,24888.0,677.0,0.027201864,56.36,0.0,-3.54861604,"Transportation, Communications, Electric, Gas, Sanitation"
2531,910108,LEXINGTON REALTY TRUST,2016-02-25,4.0,0.0,30.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,11636.0,3441.467,95.624,0.027785825,10.8,173.972,1584.925926,"Finance, Insurance, and Real Estate"
2532,61004,LGL GROUP INC,2016-03-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,16.646,0.14800000000000002,0.008891025,5.02,0.0,-26.29482072,Manufacturing
2533,902274,LIBBEY INC,2016-02-29,2.0,0.0,35.0,4.0,8.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,8094.0,818.169,10.073,0.012311637,19.46,10.07,61.30524152,Manufacturing
2534,1301611,LIFEPOINT HEALTH INC,2016-02-12,2.0,1.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,9159.0,6319.0,121.9,0.019291027,56.8,0.0,29.22535211,Services
2535,886163,LIGAND PHARMACEUTICAL INC,2016-02-26,3.0,0.0,17.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,6608.0,601.585,-1.636,-0.002719483,101.61,0.0,6.70209625,Manufacturing
2536,59478,LILLY (ELI) & CO,2016-02-19,5.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3713.0,38805.9,2737.6,0.070545974,73.55,2167.6,2961.672332,Manufacturing
2537,59527,LINCOLN ELECTRIC HLDGS INC,2016-02-25,2.0,0.0,30.0,13.0,7.0,2.0,5.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,31640.0,1943.4370000000001,198.399,0.10208666400000001,76.67,88.166,82.67379679,Manufacturing
2538,1512499,LINDBLAD EXPEDITIONS HLDGS,2016-03-14,2.0,0.0,33.0,23.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,22106.0,407.70099999999996,4.864,0.011930312,9.45,0.0,17.56613757,"Transportation, Communications, Electric, Gas, Sanitation"
2539,1023128,LITHIA MOTORS INC  -CL A,2016-02-26,4.0,2.0,39.0,12.0,8.0,1.0,4.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,15976.0,3844.15,197.058,0.003757252,96.83,24.131,4239873.416,Retail Trade
2540,1045742,LIVE VENTURES INC,2016-01-13,5.0,0.0,30.0,18.0,12.0,3.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,13273.0,53.467,17.83,0.333476724,1.91,0.002,-11.93717277,Retail Trade
2541,1065696,LKQ CORP,2016-02-25,3.0,1.0,12.0,3.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,10460.0,8303.199,463.975,0.055879065,30.65,0.0,-3.327895595,Wholesale Trade
2542,1059562,LMI AEROSPACE INC,2016-03-11,4.0,0.0,28.0,17.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,13904.0,383.63199999999995,-35.107,-0.09151217800000001,8.62,0.0,16.82134571,Manufacturing
2543,60086,LOEWS CORP,2016-02-19,14.0,0.0,59.0,6.0,9.0,5.0,1.0,2.0,0.0,0.0,8.0,12.0,1.0,0.0,15699.0,76594.0,654.0,0.008538528,46.83,84.0,161.3709161,"Finance, Insurance, and Real Estate"
2544,60519,LOUISIANA-PACIFIC CORP,2016-02-24,5.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3802.0,2031.2,149.8,0.07374950799999999,18.93,0.0,-4.860010565,Manufacturing
2545,1251769,APOLLO ENDOSURGERY INC,2016-03-22,3.0,0.0,20.0,4.0,7.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,10916.0,102.124,-41.167,-0.40310798600000003,12.16,0.0,#NAME?,
2546,60714,LSB INDUSTRIES INC,2016-02-29,4.0,0.0,19.0,8.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,2.0,9850.0,1270.42,112.16799999999999,0.08829206099999999,8.42,46.317,536.1876485,Manufacturing
2547,1033905,LUMINEX CORP,2016-02-25,8.0,0.0,30.0,20.0,15.0,7.0,3.0,0.0,0.0,8.0,4.0,10.0,1.0,0.0,23880.0,450.716,13.814,0.030649012000000007,20.23,0.0,5.734058329,Manufacturing
2548,60977,LYDALL INC,2016-02-24,3.0,1.0,19.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,6722.0,527.029,37.187,0.070559685,61.85,0.0,-42.63540825,Manufacturing
2549,1533998,DARIOHEALTH CORP,2016-02-08,13.0,0.0,42.0,9.0,9.0,1.0,0.0,0.0,0.0,11.0,3.0,9.0,0.0,0.0,16639.0,3.872,-10.887,-2.811725207,3.25,0.455,#NAME?,
2550,1615346,LANDMARK INFRAST PRTNS LP,2016-02-16,1.0,0.0,25.0,4.0,12.0,1.0,0.0,1.0,0.0,7.0,8.0,4.0,0.0,0.0,18373.0,603.06,9.921,0.016451099,15.25,22.503,143.5606557,"Finance, Insurance, and Real Estate"
2551,1528129,LAREDO PETROLEUM INC,2016-02-17,16.0,0.0,47.0,41.0,18.0,2.0,0.0,0.0,0.0,8.0,15.0,6.0,0.0,0.0,33070.0,1782.346,-260.73900000000003,-0.146289778,14.14,0.0,-43.49363508,Mining
2552,1487052,LEGACY TEX FINANCIAL GRP INC,2016-02-26,5.0,6.0,102.0,11.0,12.0,3.0,0.0,1.0,1.0,4.0,4.0,3.0,2.0,0.0,22393.0,8362.255,97.821,0.011697921000000002,43.06,27.676,22.3780771,Retail Trade
2553,1434621,LENDINGTREE INC,2016-03-01,6.0,1.0,32.0,7.0,7.0,6.0,4.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,13479.0,323.427,27.494,0.085008364,101.35,0.0,-11.90922546,"Finance, Insurance, and Real Estate"
2554,1570585,LIBERTY GLOBAL PLC,2016-02-16,10.0,1.0,67.0,12.0,14.0,1.0,2.0,0.0,0.0,7.0,13.0,8.0,0.0,1.0,47185.0,54517.9,1960.8,0.035966169,29.7,0.0,37.27272727,"Transportation, Communications, Electric, Gas, Sanitation"
2555,1606745,LIBERTY TRIPADVISOR HOLDINGS,2016-02-18,13.0,1.0,33.0,14.0,12.0,0.0,2.0,0.0,0.0,5.0,5.0,4.0,1.0,1.0,19016.0,7282.0,21.0,0.0028838229999999998,15.05,0.0,101.5946844,Services
2556,1342423,LIMONEIRA CO,2016-01-11,1.0,0.0,34.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,8886.0,305.448,8.058,0.026380922,19.69,3.462,-1.86896902,"Agriculture, Forestry, And Fishing"
2557,1535955,LIPOCINE INC,2016-03-10,19.0,0.0,102.0,14.0,14.0,3.0,0.0,1.0,0.0,10.0,17.0,15.0,0.0,0.0,33034.0,27.343000000000004,-18.972,-0.6938521740000001,3.68,0.0,251.3586957,Manufacturing
2558,1462120,LIVE OAK BANCSHARES INC,2016-03-14,7.0,1.0,45.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,1.0,11169.0,1755.261,13.773,0.007846696,18.5,2.395,-10.2972973,Retail Trade
2559,1629261,LONG BLOCKCHAIN CORP,2016-03-22,2.0,1.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6524.0,7.784,-10.448,-1.342240493,4.17,0.0,#NAME?,
2560,1396033,LUMBER LIQUIDATORS HLDGS INC,2016-02-29,2.0,0.0,35.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,11578.0,488.634,-68.563,-0.140315655,15.74,0.0,10.29224905,Retail Trade
2561,1489393,LYONDELLBASELL INDUSTRIES NV,2016-02-16,2.0,0.0,30.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,6.0,1.0,1.0,8521.0,23442.0,3836.0,0.163637915,85.78,1395.0,1627.558872,Manufacturing
2562,36270,M & T BANK CORP,2016-02-19,6.0,0.0,40.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,6548.0,123449.20599999999,1315.114,0.010653078,156.43,523.035,311.8231797,Retail Trade
2563,1053584,MACATAWA BANK CORP,2016-02-18,2.0,3.0,52.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,4.0,8.0,0.0,15867.0,1741.013,15.950999999999999,0.009161907,10.41,4.049,-2.987512008,Retail Trade
2564,924901,MACK-CALI REALTY CORP,2016-02-24,0.0,1.0,24.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,9368.0,4296.766,117.22399999999999,0.027281913999999997,29.02,53.79600000000001,165.8373535,"Finance, Insurance, and Real Estate"
2565,1126975,MAGELLAN MIDSTREAM PRTNRS LP,2016-02-19,5.0,0.0,38.0,1.0,10.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,13697.0,6772.073,802.7710000000003,0.118541398,75.63,739.1569999999998,967.1387016,"Transportation, Communications, Electric, Gas, Sanitation"
2566,1353487,TARONIS TECHNOLOGIES,2016-03-23,2.0,0.0,28.0,3.0,7.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,10753.0,12.877,-17.47,-1.3566824569999998,0.454,0.0,254.6255507,Manufacturing
2567,1076682,POLARITYTE INC,2016-01-29,7.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,4003.0,6.751,-4.64,-0.6873055840000001,3.58,10.002,214.5810056,Manufacturing
2568,1080340,MANHATTAN BRIDGE CAPITAL INC,2016-03-08,5.0,1.0,56.0,7.0,5.0,0.0,0.0,2.0,0.0,10.0,6.0,5.0,3.0,0.0,14473.0,35.334,2.8369999999999997,0.08029093799999999,7.6,2.087,-14.77631579,"Finance, Insurance, and Real Estate"
2569,1056358,MANNATECH INC,2016-03-15,2.0,0.0,10.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,6967.0,71.188,-0.586,-0.008231724000000001,20.3,0.672,-3.832512315,Manufacturing
2570,101778,MARATHON OIL CORP,2016-02-25,9.0,0.0,40.0,6.0,7.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,1.0,20368.0,31094.0,-2140.0,-0.068823567,17.31,162.0,908.6077412,Mining
2571,1389002,MARIN SOFTWARE INC,2016-02-23,4.0,0.0,20.0,2.0,12.0,3.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,13888.0,107.09299999999999,-16.48,-0.153884941,2.35,0.0,52.34042553,Services
2572,1267813,MARINUS PHARMACEUTICALS INC,2016-03-07,22.0,0.0,58.0,28.0,15.0,0.0,0.0,2.0,1.0,6.0,19.0,7.0,0.0,0.0,39018.0,31.447,-28.643,-0.910834102,1.01,0.0,656.4356436,Manufacturing
2573,1260968,MARLIN BUSINESS SERVICES INC,2016-03-04,2.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5596.0,892.158,17.279,0.019367646000000002,20.9,6.922999999999999,9.966507177,"Finance, Insurance, and Real Estate"
2574,1524358,MARRIOTT VACATIONS WORLDWIDE,2016-02-25,6.0,0.0,16.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10260.0,2391.419,137.34799999999998,0.057433683,84.85,34.788000000000004,8.117855038,Services
2575,62709,MARSH & MCLENNAN COS,2016-02-24,0.0,0.0,71.0,1.0,7.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,11030.0,18190.0,1768.0,0.09719626199999999,67.59,682.0,991.0637668,"Finance, Insurance, and Real Estate"
2576,1176334,MARTIN MIDSTREAM PARTNERS LP,2016-02-29,3.0,0.0,29.0,12.0,5.0,3.0,0.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0,25880.0,1246.363,31.651999999999997,0.025395491,18.35,104.137,585.760218,Wholesale Trade
2577,937556,MASIMO CORP,2016-02-24,13.0,0.0,53.0,54.0,10.0,3.0,0.0,1.0,1.0,9.0,9.0,9.0,1.0,0.0,40007.0,820.525,300.666,0.366431248,67.4,0.0,-38.41246291,Manufacturing
2578,15615,MASTEC INC,2016-02-26,16.0,1.0,36.0,28.0,14.0,1.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,0.0,21391.0,3183.132,131.263,0.041237058,38.25,0.0,-54.5620915,Construction
2579,1104657,MATERION CORP,2016-02-25,4.0,0.0,21.0,0.0,7.0,6.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,7230.0,741.298,25.74,0.034722878,39.6,7.496,-10.36363636,Manufacturing
