,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,cik,company_name,date,at,ni,roa
23920,25.0,0.0,32.0,19.0,12.0,6.0,1.0,1.0,0.0,6.0,10.0,17.0,0.0,0.0,30995.0,1716621,RA MEDICAL SYSTEMS INC,2019-03-15,44.081,-56.957,-1.292098637
23921,28.0,1.0,72.0,26.0,22.0,5.0,1.0,6.0,0.0,15.0,17.0,21.0,0.0,0.0,57097.0,1481512,RA PHARMACEUTICALS INC,2019-03-07,284.152,-102.68799999999999,-0.36138404799999996
23922,1.0,0.0,31.0,48.0,8.0,2.0,3.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,22112.0,790526,RADNET INC,2019-03-18,1646.986,14.755999999999998,0.008959396
23923,9.0,0.0,41.0,6.0,8.0,4.0,1.0,2.0,0.0,4.0,4.0,12.0,0.0,0.0,18957.0,1428522,RADIUS HEALTH INC,2019-02-28,219.15099999999998,-132.993,-0.606855547
23924,15.0,0.0,37.0,5.0,12.0,1.0,1.0,0.0,1.0,9.0,6.0,3.0,1.0,0.0,20885.0,1687187,RAMACO RESOURCES INC,2019-03-19,226.813,24.934,0.10993197
23926,3.0,1.0,90.0,11.0,6.0,3.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,0.0,29333.0,1667161,RANDOLPH BANCORP INC,2019-03-14,631.004,3.428,0.005432612
23927,8.0,0.0,30.0,4.0,8.0,1.0,0.0,0.0,2.0,11.0,8.0,7.0,0.0,0.0,18828.0,1699039,RANGER ENERGY SERVICES,2019-03-06,293.5,1.8,0.006132879
23929,16.0,0.0,34.0,10.0,16.0,4.0,0.0,1.0,0.0,8.0,7.0,9.0,0.0,1.0,18948.0,1560327,RAPID7 INC,2019-02-28,664.913,-53.845,-0.080980519
23930,14.0,0.0,86.0,38.0,25.0,1.0,0.0,2.0,0.0,9.0,15.0,11.0,0.0,0.0,40298.0,1607962,REWALK ROBOTICS LTD,2019-02-08,24.372,-15.550999999999998,-0.638068275
23931,5.0,1.0,128.0,32.0,11.0,1.0,0.0,1.0,0.0,22.0,20.0,11.0,1.0,0.0,50799.0,1527590,READY CAPITAL CORP,2019-03-13,4977.018,72.968,0.014660988
23932,20.0,0.0,44.0,16.0,19.0,3.0,1.0,0.0,0.0,4.0,13.0,15.0,0.0,0.0,30128.0,1588972,RECRO PHARMA INC,2019-02-19,110.459,-18.63,-0.168659865
23933,2.0,1.0,33.0,9.0,18.0,3.0,1.0,0.0,1.0,9.0,7.0,3.0,0.0,0.0,12403.0,1052595,RED LION HOTELS CORP,2019-03-08,246.518,-19.029,-0.077191118
23934,6.0,1.0,30.0,5.0,5.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,14038.0,1653653,RED ROCK RESORTS INC,2019-02-26,4114.187,-3.3510000000000004,-0.000814499
23935,6.0,0.0,14.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,7481.0,1720116,RED VIOLET INC,2019-03-07,48.871,-11.075999999999999,-0.22663747399999998
23936,2.0,1.0,14.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9687.0,1382821,REDFIN CORP,2019-02-14,596.2130000000001,-80.805,-0.135530423
23939,15.0,9.0,79.0,28.0,7.0,0.0,0.0,0.0,2.0,6.0,9.0,9.0,5.0,0.0,29845.0,1519401,REGIONAL MANAGEMENT CORP,2019-03-08,1158.54,44.732,0.038610665
23940,11.0,0.0,45.0,24.0,15.0,3.0,1.0,2.0,1.0,15.0,9.0,15.0,0.0,0.0,38157.0,1505512,REGULUS THERAPEUTICS INC,2019-03-18,42.081,-18.592,-0.441814596
23941,2.0,0.0,87.0,4.0,9.0,3.0,0.0,0.0,0.0,4.0,7.0,8.0,0.0,1.0,19964.0,1606440,RELIANT BANCORP INC,2019-03-08,1898.467,16.195999999999998,0.008531094
23942,1.0,0.0,36.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,11598.0,1463258,RENEWABLE ENERGY GROUP INC,2019-03-07,1785.349,380.064,0.212879387
23943,2.0,1.0,34.0,9.0,4.0,2.0,1.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,13076.0,1393066,RESOLUTE FOREST PRODUCTS INC,2019-03-01,3626.0,-47.0,-0.012961941999999999
23946,4.0,2.0,39.0,4.0,7.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,10108.0,1618756,RESTAURANT BRANDS INTL INC,2019-02-22,22360.0,643.0,0.028756708
23948,24.0,0.0,61.0,46.0,25.0,2.0,0.0,2.0,1.0,11.0,8.0,12.0,0.0,0.0,39747.0,1409269,VENUS CONCEPT INC,2019-03-20,191.127,-40.619,-0.21252361
23950,1.0,0.0,21.0,6.0,10.0,1.0,0.0,0.0,1.0,9.0,6.0,9.0,0.0,0.0,15073.0,1735184,RETAIL VALUE INC,2019-03-05,1626.6870000000001,46.748999999999995,0.02873878
23951,10.0,0.0,35.0,6.0,12.0,1.0,1.0,1.0,0.0,5.0,9.0,6.0,0.0,0.0,19598.0,1438533,RETROPHIN INC,2019-02-26,604.8,-146.42700000000002,-0.242108135
23952,26.0,0.0,58.0,31.0,15.0,1.0,0.0,3.0,1.0,10.0,15.0,6.0,0.0,0.0,39469.0,1479290,REVANCE THERAPEUTICS INC,2019-02-28,340.287,-159.429,-0.46851334299999997
23954,20.0,1.0,63.0,11.0,12.0,0.0,0.0,1.0,0.0,11.0,8.0,8.0,2.0,0.0,20403.0,1571283,REXFORD INDUS REALTY,2019-02-19,3638.6220000000003,61.979,0.017033646
23955,3.0,4.0,87.0,9.0,4.0,3.0,1.0,0.0,2.0,6.0,4.0,6.0,2.0,0.0,30743.0,1751783,RHINEBECK BANCORP INC,2019-03-29,973.946,5.962999999999999,0.006122516
23957,10.0,0.0,38.0,29.0,25.0,4.0,0.0,0.0,0.0,6.0,7.0,13.0,0.0,1.0,23530.0,1708055,RIBBON COMMUNICATIONS INC,2019-03-04,814.908,-130.075,-0.159619245
23959,8.0,0.0,20.0,5.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,9433.0,1162112,RIGNET INC,2019-03-15,250.98,-19.156,-0.07632480700000001
23960,21.0,0.0,31.0,10.0,16.0,4.0,1.0,1.0,0.0,12.0,12.0,10.0,0.0,1.0,28335.0,1384905,RINGCENTRAL INC,2019-02-27,1450.747,-53.607,-0.036951309
23963,1.0,1.0,25.0,0.0,7.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,14700.0,1440024,ROADRUNNER TRANS SYSTEMS INC,2019-03-11,670.3969999999999,-340.93699999999995,-0.508559853
23964,23.0,0.0,48.0,23.0,9.0,2.0,0.0,1.0,0.0,11.0,14.0,14.0,1.0,0.0,33545.0,1659122,ROSEHILL RESOURCES INC,2019-03-29,872.512,8.415,0.009644566
23966,5.0,0.0,22.0,2.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,6047.0,1410172,RUBICON TECHNOLOGY INC,2019-03-22,34.801,-1.147,-0.032958823
23967,35.0,1.0,67.0,18.0,20.0,6.0,1.0,3.0,2.0,13.0,15.0,36.0,0.0,0.0,43682.0,1709401,RUBIUS THERAPEUTICS INC,2019-03-28,394.841,-163.458,-0.41398436299999997
23969,3.0,1.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,5843.0,1324272,RUTHS HOSPITALITY GROUP INC,2019-02-28,496.876,42.206,0.084942722
23970,5.0,0.0,26.0,5.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,8531.0,1481582,RYERSON HOLDING CORP,2019-03-05,2021.5,82.4,0.040761811
23971,8.0,0.0,37.0,5.0,11.0,0.0,0.0,2.0,0.0,4.0,3.0,5.0,0.0,1.0,15060.0,64040,S&P GLOBAL INC,2019-02-13,11348.0,2123.0,0.187081424
23972,1.0,1.0,48.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,5179.0,719220,S & T BANCORP INC,2019-02-21,8764.649,98.234,0.011207979
23973,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2379.0,710752,SABINE ROYALTY TRUST,2019-03-13,6.912000000000001,44.036,6.370949073999999
23974,4.0,0.0,18.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,8695.0,86115,SAFEGUARD SCIENTIFICS INC,2019-03-01,107.57700000000001,54.56100000000001,0.507180903
23975,2.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4318.0,1172052,SAFETY INSURANCE GROUP INC,2019-02-28,2022.6689999999999,99.601,0.049242362000000005
23976,9.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3042.0,886136,SAGA COMMUNICATIONS  -CL A,2019-03-15,252.394,13.279000000000002,0.000284825
23977,4.0,0.0,30.0,2.0,11.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,8358.0,1177702,SAIA INC,2019-02-25,1415.693,113.719,0.080327444
23979,1.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2898.0,1060219,SALISBURY BANCORP INC,2019-03-15,1112.448,11.136,0.010010356
23981,15.0,0.0,32.0,4.0,6.0,6.0,1.0,1.0,2.0,3.0,10.0,8.0,0.0,0.0,19348.0,1349436,SANDRIDGE ENERGY INC,2019-03-05,607.689,-449.305,-0.739366683
23983,2.0,5.0,50.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,9.0,5.0,1.0,0.0,9516.0,824410,SANDY SPRING BANCORP INC,2019-02-22,8629.002,116.43299999999999,0.013493217
23984,25.0,0.0,67.0,11.0,23.0,1.0,0.0,0.0,1.0,5.0,13.0,10.0,0.0,0.0,30622.0,1001233,SANGAMO THERAPEUTICS INC,2019-03-01,637.516,-95.186,-0.149307625
23985,1.0,1.0,22.0,22.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,15390.0,907254,SAUL CENTERS INC,2019-02-26,1618.34,51.723,0.031960527
23986,5.0,2.0,64.0,6.0,9.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,0.0,17578.0,767405,SB FINANCIAL GROUP INC,2019-03-08,1038.577,11.972999999999999,0.011528274
23987,1.0,0.0,34.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,4410.0,1028954,SB ONE BANCORP,2019-03-18,2001.6570000000002,22.543000000000003,0.011262168999999999
23989,4.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.0,87347,SCHLUMBERGER LTD,2019-01-23,56312.0,-10137.0,-0.180014917
23991,3.0,1.0,30.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4790.0,316709,SCHWAB (CHARLES) CORP,2019-02-22,294005.0,3704.0,0.012598425
23992,7.0,0.0,55.0,40.0,13.0,4.0,2.0,1.0,1.0,6.0,10.0,9.0,0.0,1.0,17470.0,1000623,SCHWEITZER-MAUDUIT INTL INC,2019-03-01,1471.7,85.8,0.058299925
23994,30.0,1.0,64.0,27.0,22.0,6.0,1.0,1.0,0.0,9.0,10.0,18.0,2.0,0.0,30534.0,750004,SCIENTIFIC GAMES CORP,2019-02-28,7809.0,-130.0,-0.016647458
23996,12.0,0.0,39.0,8.0,10.0,5.0,0.0,0.0,0.0,7.0,7.0,11.0,0.0,0.0,19216.0,1178253,SCYNEXIS INC,2019-03-14,57.153,-53.71,-0.939758193
23997,2.0,0.0,39.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5268.0,88121,SEABOARD CORP,2019-02-20,6285.0,283.0,0.045027844000000004
23998,7.0,1.0,52.0,9.0,8.0,0.0,0.0,1.0,0.0,3.0,10.0,7.0,2.0,0.0,9524.0,730708,SEACOAST BANKING CORP/FL,2019-02-26,7108.5109999999995,98.73899999999999,0.013890251000000001
23999,12.0,0.0,69.0,9.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,9.0,0.0,0.0,22817.0,859598,SEACOR HOLDINGS INC,2019-02-27,1512.9720000000002,26.774,0.017696296
24000,9.0,0.0,33.0,17.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,1.0,13365.0,1012100,SEALED AIR CORP,2019-02-19,5765.2,263.0,0.04561853900000001
24001,23.0,0.0,53.0,28.0,29.0,4.0,1.0,4.0,2.0,18.0,22.0,23.0,0.0,0.0,48905.0,1060736,SEATTLE GENETICS INC,2019-02-07,2205.866,-158.65,-0.071921867
24002,8.0,0.0,33.0,7.0,10.0,3.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,14615.0,1266806,SECOND SIGHT MEDICAL PRODS,2019-03-19,16.599,-33.592,-2.02373637
24004,13.0,0.0,26.0,11.0,15.0,1.0,0.0,1.0,0.0,12.0,8.0,8.0,0.0,0.0,21469.0,1017491,SEELOS THERAPEUTICS INC,2019-03-28,11.095999999999998,-51.255,-4.619232156
24005,7.0,0.0,68.0,13.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,3.0,11748.0,350894,SEI INVESTMENTS CO,2019-02-25,2151.37,501.426,0.23307287899999998
24006,2.0,1.0,42.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,11328.0,1263762,SELECT BANCORP INC,2019-03-15,1275.076,13.035,0.01022292
24008,0.0,0.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,9284.0,1320414,SELECT MEDICAL HOLDINGS CORP,2019-02-21,7340.2880000000005,148.44899999999998,0.020223866
24009,19.0,0.0,56.0,13.0,7.0,3.0,1.0,3.0,1.0,6.0,12.0,24.0,0.0,0.0,31077.0,1453687,SELECTA BIOSCIENCES INC,2019-03-15,99.569,-55.35,-0.555895911
24010,9.0,2.0,176.0,10.0,4.0,4.0,1.0,0.0,0.0,2.0,14.0,15.0,0.0,0.0,14003.0,230557,SELECTIVE INS GROUP INC,2019-02-15,8797.15,271.623,0.03087625
24011,21.0,0.0,61.0,11.0,15.0,2.0,1.0,0.0,0.0,9.0,13.0,14.0,0.0,0.0,28529.0,1390478,SELLAS LIFE SCIENCES GROUP I,2019-03-22,16.609,-19.292,-1.161538925
24012,17.0,0.0,102.0,7.0,12.0,0.0,3.0,1.0,0.0,5.0,5.0,8.0,0.0,1.0,36764.0,1032208,SEMPRA ENERGY,2019-02-26,65665.0,2198.0,0.033472931000000004
24014,4.0,3.0,53.0,11.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,4.0,0.0,18577.0,1075415,DIVERSIFIED HEALTHCARE TRUST,2019-03-01,6653.826,-88.234,-0.013260641
24015,2.0,0.0,6.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4819.0,89089,SERVICE CORP INTERNATIONAL,2019-02-20,13677.43,369.596,0.027022327999999998
24016,9.0,2.0,32.0,3.0,9.0,2.0,1.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,10131.0,1428875,SERVICEMASTER GLOBAL HLDGS,2019-03-01,5323.0,128.0,0.02404659
24017,5.0,0.0,25.0,2.0,7.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,8323.0,1310114,SERVICESOURCE INTL INC,2019-02-28,161.464,-18.683,-0.115710003
24018,7.0,1.0,25.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,9319.0,354963,SHENANDOAH TELECOMMUN CO,2019-02-28,1860.691,54.935,0.029523978
24019,19.0,2.0,24.0,7.0,8.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,4.0,0.0,7698.0,89800,SHERWIN-WILLIAMS CO,2019-02-22,20496.2,1541.3,0.075199305
24020,3.0,4.0,47.0,4.0,7.0,1.0,0.0,0.0,0.0,4.0,10.0,7.0,6.0,0.0,9035.0,1035092,SHORE BANCSHARES INC,2019-03-15,1559.235,16.198,0.010388428
24021,11.0,0.0,29.0,4.0,9.0,5.0,2.0,0.0,0.0,11.0,6.0,7.0,0.0,0.0,17674.0,1351636,SHOTSPOTTER INC,2019-03-04,60.571000000000005,1.798,0.029684172
24024,11.0,0.0,58.0,14.0,20.0,3.0,0.0,0.0,1.0,6.0,13.0,7.0,0.0,0.0,27539.0,1459839,SI-BONE INC,2019-03-14,117.009,-38.403,-0.328205523
24025,2.0,0.0,24.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,6508.0,65596,SIEBERT FINANCIAL CORP,2019-03-29,28.473000000000003,3.6069999999999998,0.126681417
24026,5.0,7.0,45.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,1.0,8424.0,1130144,SIERRA BANCORP/CA,2019-03-14,2593.819,35.961,0.013864113
24028,6.0,0.0,26.0,7.0,6.0,2.0,0.0,1.0,0.0,2.0,4.0,8.0,0.0,5.0,17655.0,1010086,SIGA TECHNOLOGIES INC,2019-03-06,198.56599999999997,-7.2410000000000005,-0.036466465
24029,3.0,0.0,27.0,8.0,10.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,9298.0,1038074,SILICON LABORATORIES INC,2019-01-30,1674.8529999999998,19.265,0.011502502
24030,12.0,0.0,26.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,4.0,0.0,0.0,4889.0,1031093,SILVER BULL RESOURCES INC,2019-01-16,9.206,-3.9389999999999996,-0.427873126
24031,4.0,0.0,22.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,10965.0,351817,SILVERBOW RESOURCES INC,2019-02-28,959.816,114.656,0.119456229
24032,3.0,4.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,4785.0,90498,SIMMONS FIRST NATL CP  -CL A,2019-02-27,21259.142999999996,238.167,0.23491284899999998
24033,4.0,0.0,39.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,8284.0,1063761,SIMON PROPERTY GROUP INC,2019-02-22,31231.63,2101.584,0.067290244
24035,14.0,1.0,55.0,12.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,14945.0,920371,SIMPSON MANUFACTURING INC,2019-02-27,1095.366,133.982,0.122317107
24036,7.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,5352.0,908937,SIRIUS XM HOLDINGS INC,2019-01-30,11149.0,914.0,0.081980447
24037,3.0,0.0,18.0,1.0,4.0,3.0,0.0,1.0,0.0,5.0,3.0,4.0,0.0,0.0,7305.0,894315,SITE CENTERS CORP,2019-02-27,4093.6220000000003,100.699,0.024598997999999997
24038,9.0,0.0,31.0,9.0,7.0,3.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,18432.0,766829,SJW GROUP,2019-02-27,3132.47,23.403000000000002,0.007471101
24039,6.0,0.0,17.0,7.0,12.0,2.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0,1.0,7349.0,1065837,SKECHERS U S A INC,2019-03-01,4892.943,346.56,0.070828538
24040,1.0,0.0,16.0,7.0,8.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,0.0,12142.0,793733,SKYWEST INC,2019-02-21,6657.129,340.099,0.051087939000000006
24042,8.0,0.0,23.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,9826.0,1040971,SL GREEN REALTY CORP,2019-02-27,12766.32,270.434,0.021183395
24043,11.0,3.0,104.0,7.0,6.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,22087.0,1032033,SLM CORP,2019-02-28,32686.479,578.276,0.017691597
24044,13.0,1.0,36.0,4.0,5.0,1.0,1.0,0.0,1.0,5.0,3.0,3.0,0.0,0.0,13803.0,893538,SM ENERGY CO,2019-02-21,6292.232,-187.00099999999998,-0.029719343
24045,3.0,2.0,42.0,1.0,14.0,3.0,1.0,1.0,0.0,5.0,8.0,3.0,1.0,0.0,8443.0,1038773,SMARTFINANCIAL INC,2019-03-18,2449.123,26.548000000000002,0.010839798999999999
24046,3.0,0.0,15.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3804.0,91142,SMITH (A.O.),2019-02-15,3058.0,370.0,0.120994114
24047,3.0,0.0,11.0,4.0,8.0,1.0,0.0,0.0,0.0,7.0,4.0,5.0,0.0,0.0,5822.0,948708,SMITH MICRO SOFTWARE INC,2019-03-27,61.196999999999996,10.722000000000001,0.17520466699999998
24048,11.0,0.0,22.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11409.0,91440,SNAP-ON INC,2019-02-14,5693.5,693.5,0.121805568
24049,3.0,0.0,10.0,6.0,10.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,8835.0,944075,SOCKET MOBILE INC,2019-03-28,19.458,0.287,0.014749716999999999
24050,23.0,0.0,65.0,20.0,22.0,4.0,1.0,1.0,0.0,17.0,5.0,14.0,0.0,0.0,34469.0,1484565,SOLENO THERAPEUTICS INC,2019-03-20,38.172,-30.774,-0.8061930209999999
24051,11.0,0.0,25.0,1.0,9.0,5.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,12306.0,812796,SOLIGENIX INC,2019-03-26,7.775,-9.356,-1.203344051
24052,4.0,0.0,32.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,0.0,7260.0,917225,SOLITARIO ZINC CORP,2019-03-01,24.531999999999996,-3.2889999999999997,-0.134069786
24053,2.0,1.0,43.0,4.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,10397.0,1043509,SONIC AUTOMOTIVE INC  -CL A,2019-02-21,4071.035,144.137,0.003901294
24055,9.0,0.0,34.0,9.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,10802.0,91767,SONOCO PRODUCTS CO,2019-02-28,5126.289000000001,291.785,0.056919343
24060,1.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,3571.0,91928,SOUTH JERSEY INDUSTRIES INC,2019-02-28,6365.34,76.917,0.012083722
24061,13.0,3.0,147.0,15.0,7.0,6.0,0.0,0.0,1.0,1.0,7.0,7.0,5.0,1.0,25682.0,764038,SOUTH STATE CORP,2019-02-22,15921.091999999999,186.483,0.011712953
24063,9.0,0.0,37.0,4.0,5.0,3.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,16340.0,92122,SOUTHERN CO,2019-02-20,118700.0,4754.0,0.040050548
24064,4.0,1.0,28.0,10.0,3.0,3.0,2.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,9529.0,1001838,SOUTHERN COPPER CORP,2019-03-01,16407.4,1485.8,0.0905567
24066,12.0,4.0,165.0,39.0,5.0,5.0,0.0,1.0,1.0,7.0,8.0,7.0,6.0,0.0,28423.0,1090009,SOUTHERN FIRST BANKSHARES,2019-02-28,2267.195,27.858,0.01228743
24068,6.0,2.0,54.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,11.0,6.0,3.0,0.0,9469.0,705432,SOUTHSIDE BANCSHARES INC,2019-02-28,6748.9130000000005,74.554,0.011046816000000001
24069,2.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,4855.0,92380,SOUTHWEST AIRLINES,2019-02-05,25895.0,2300.0,0.088820236
24071,4.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5000.0,315849,SOUTHWEST GEORGIA FINL CORP,2019-03-29,555.136,5.29,0.009529196
24073,5.0,0.0,44.0,8.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,19344.0,7332,SOUTHWESTERN ENERGY CO,2019-02-28,6717.0,891.0,0.132648504
24075,2.0,3.0,25.0,2.0,11.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,7564.0,1059262,SP PLUS CORP,2019-02-27,1479.6,48.8,0.032981887
24076,21.0,0.0,78.0,18.0,22.0,1.0,0.0,0.0,1.0,3.0,21.0,7.0,1.0,0.0,31566.0,831547,SPECTRUM PHARMACEUTICALS INC,2019-02-28,263.433,-112.689,-0.42777100799999995
24077,5.0,0.0,8.0,1.0,7.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,7333.0,12239,ALKIDO PHARMA INC,2019-03-12,11.282,-4.183,-0.370767594
24078,10.0,1.0,75.0,17.0,11.0,2.0,0.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,25889.0,1308606,SPIRIT REALTY CAPITAL INC,2019-02-21,5832.661,175.266,0.030049062999999997
24082,8.0,0.0,27.0,8.0,11.0,5.0,0.0,1.0,0.0,6.0,3.0,4.0,0.0,0.0,10521.0,1092699,SPS COMMERCE INC,2019-02-22,447.44,33.711999999999996,0.07534418
24083,1.0,0.0,23.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,8596.0,88205,SPX CORP,2019-02-15,2134.5,70.9,0.03321621
24084,1.0,0.0,18.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7199.0,1641991,SPX FLOW INC,2019-02-05,2437.4,-95.1,-0.039016985
24087,18.0,0.0,57.0,32.0,7.0,4.0,0.0,2.0,0.0,4.0,7.0,9.0,3.0,1.0,22355.0,1402436,SS&C TECHNOLOGIES HLDGS INC,2019-03-01,16741.1,438.5,0.026193022000000003
24088,13.0,3.0,32.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,12170.0,745308,ST JOE CO,2019-02-27,909.2330000000001,26.775,0.029447897
24089,8.0,0.0,46.0,17.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,17927.0,718937,STAAR SURGICAL CO,2019-02-21,206.865,14.048,0.067909023
24090,11.0,1.0,60.0,21.0,9.0,3.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,20685.0,1082923,STAMPS.COM INC,2019-03-01,902.4960000000001,59.229,0.065627992
24091,12.0,0.0,32.0,4.0,7.0,0.0,4.0,1.0,0.0,2.0,8.0,4.0,1.0,1.0,7796.0,93556,STANLEY BLACK & DECKER INC,2019-02-26,20596.6,955.8,0.046405717
24092,16.0,1.0,149.0,8.0,21.0,3.0,0.0,1.0,1.0,14.0,8.0,10.0,2.0,0.0,32370.0,1465128,STARWOOD PROPERTY TRUST INC,2019-02-28,78042.336,509.664,0.006530609000000001
24093,15.0,0.0,205.0,6.0,35.0,0.0,0.0,1.0,0.0,7.0,7.0,7.0,1.0,6.0,24690.0,93751,STATE STREET CORP,2019-02-21,245610.0,2242.0,0.009128293
24094,3.0,0.0,27.0,3.0,11.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6519.0,1022671,STEEL DYNAMICS INC,2019-02-27,8275.765,671.1030000000001,0.081092564
